City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,Banikoara,11.2985,2.4386,69.58,97,50,3.96,BJ,2022-08-02 05:09:08
286,Mbarara,-0.608,30.65,61.56,91,100,6.96,UG,2022-08-02 05:09:08
287,Freeport,40.6576,-73.5832,73.02,84,0,10.36,US,2022-08-02 05:09:08
288,Kismayo,-0.3582,42.5454,76.17,80,34,16.8,SO,2022-08-02 05:09:09
289,Bambous Virieux,-20.3428,57.7575,73.22,78,75,2.3,MU,2022-08-02 05:09:09
290,Vilyuysk,63.7553,121.6247,74.35,55,87,9.28,RU,2022-08-02 05:09:10
291,Vlasim,49.7063,14.8988,64.89,89,64,2.33,CZ,2022-08-02 05:09:10
292,Isangel,-19.55,169.2667,78.4,80,69,12.28,VU,2022-08-02 05:09:11
293,Lively,46.4334,-81.1498,62.02,79,45,9.71,CA,2022-08-02 05:09:11
294,Bad Windsheim,49.5,10.4167,63.66,92,75,4.61,DE,2022-08-02 05:09:11
295,Whitehorse,60.7161,-135.0538,62.31,54,100,8.01,CA,2022-08-02 05:09:12
296,Santa Maria,-29.6842,-53.8069,53.6,93,51,4.72,BR,2022-08-02 05:09:12
297,Itai,-23.4178,-49.0906,59.56,70,6,4.52,BR,2022-08-02 05:09:13
298,Rurrenabaque,-14.4413,-67.5278,69.37,93,85,1.88,BO,2022-08-02 05:09:13
299,Santa Isabel,-23.3156,-46.2214,56.5,83,2,1.36,BR,2022-08-02 05:09:13
300,Mar Del Plata,-38.0023,-57.5575,49.87,78,0,7.0,AR,2022-08-02 05:09:14
301,Namatanai,-3.6667,152.4333,82.74,73,92,12.59,PG,2022-08-02 05:09:14
302,Walvis Bay,-22.9575,14.5053,47.08,75,0,5.1,NA,2022-08-02 05:09:15
303,Itaituba,-4.2761,-55.9836,71.29,97,29,0.94,BR,2022-08-02 05:09:15
304,Waw,7.7029,27.9953,68.05,93,99,0.63,SS,2022-08-02 05:09:16
305,San Gabriel Casa Blanca,18.15,-97.1333,67.51,90,27,3.24,MX,2022-08-02 05:09:16
306,Calama,-22.4667,-68.9333,37.89,28,0,19.57,CL,2022-08-02 05:06:46
307,Rorvik,64.8621,11.2373,48.31,100,20,5.75,NO,2022-08-02 05:09:17
308,Port Blair,11.6667,92.75,81.9,83,100,10.16,IN,2022-08-02 05:09:17
309,Mnogovershinnyy,53.9353,139.9242,68.18,74,100,4.63,RU,2022-08-02 05:09:18
310,Lubango,-14.9172,13.4925,48.33,16,77,4.16,AO,2022-08-02 05:09:18
311,Hovd,48.0056,91.6419,76.66,20,100,0.43,MN,2022-08-02 05:09:19
312,Oistins,13.0667,-59.5333,80.69,83,20,18.41,BB,2022-08-02 05:09:19
313,Ferrol,43.4832,-8.2369,64.92,94,1,6.31,ES,2022-08-02 05:09:20
314,Svelgen,61.7685,5.2955,56.39,63,99,6.8,NO,2022-08-02 05:09:20
315,Skibbereen,51.55,-9.2667,63.1,98,100,18.48,IE,2022-08-02 05:09:21
316,Avezzano,42.0402,13.4388,71.94,61,0,1.99,IT,2022-08-02 05:09:21
317,Port-Gentil,-0.7193,8.7815,74.82,75,52,6.89,GA,2022-08-02 05:10:22
318,Ascension,30.2169,-90.9001,78.06,97,0,0.0,US,2022-08-02 05:10:22
319,Shenjiamen,29.9576,122.298,84.54,80,95,15.08,CN,2022-08-02 05:10:23
320,Bengkulu,-3.8004,102.2655,83.08,72,78,6.62,ID,2022-08-02 05:09:17
321,Pangnirtung,66.1451,-65.7125,43.79,89,100,0.98,CA,2022-08-02 05:10:23
322,Avera,33.194,-82.5271,76.55,75,84,5.73,US,2022-08-02 05:10:24
323,Huoqiu,32.3394,116.2694,94.37,51,0,5.1,CN,2022-08-02 05:10:24
324,San Cristobal,7.7669,-72.225,69.98,94,100,3.49,VE,2022-08-02 05:10:25
325,Heinola,61.2056,26.0381,61.0,74,77,4.03,FI,2022-08-02 05:10:25
326,College,64.8569,-147.8028,61.29,88,75,5.75,US,2022-08-02 05:06:27
327,Madang,-5.2246,145.7966,85.39,66,19,7.05,PG,2022-08-02 05:10:26
328,Bend,44.0582,-121.3153,76.28,57,0,1.99,US,2022-08-02 05:08:14
329,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,72.25,98,89,1.19,BR,2022-08-02 05:10:26
330,Adet,11.2644,37.4888,56.26,85,81,1.61,ET,2022-08-02 05:10:27
331,Conceicao Da Barra,-18.5933,-39.7322,68.88,88,17,4.81,BR,2022-08-02 05:10:27
332,Lipari,38.4674,14.954,80.28,58,0,10.29,IT,2022-08-02 05:10:27
333,Chapais,49.7834,-74.8492,64.18,97,100,10.96,CA,2022-08-02 05:10:28
334,Puerto Wilches,7.3483,-73.896,73.81,98,100,2.06,CO,2022-08-02 05:10:28
335,Quatre Cocos,-20.2078,57.7625,73.09,61,16,9.78,MU,2022-08-02 05:10:29
336,Saint-Georges,12.0564,-61.7485,80.28,83,40,16.11,GD,2022-08-02 05:10:29
337,Urengoy,65.9667,78.3667,61.25,52,48,14.58,RU,2022-08-02 05:10:30
338,Sioux Lookout,50.1001,-91.917,54.63,91,24,3.15,CA,2022-08-02 05:06:18
339,Poum,-20.2333,164.0167,76.03,81,17,8.3,NC,2022-08-02 05:10:30
340,San Rafael,-34.6177,-68.3301,49.32,47,5,7.92,AR,2022-08-02 05:10:31
341,Fort Morgan,40.2503,-103.8,78.22,32,42,7.67,US,2022-08-02 05:10:31
342,Tilichiki,60.4667,166.1,57.02,79,60,7.43,RU,2022-08-02 05:10:32
343,Esperanza,19.5847,-70.9849,76.3,87,4,3.0,DO,2022-08-02 05:10:32
344,Esso,55.9333,158.7,59.88,69,100,6.17,RU,2022-08-02 05:10:33
345,Nyarlorinc,46.8602,19.8784,67.8,69,0,0.0,HU,2022-08-02 05:10:33
346,Rupert,42.6191,-113.6772,76.95,47,100,5.75,US,2022-08-02 05:10:34
347,Tautira,-17.7333,-149.15,76.3,76,15,24.54,PF,2022-08-02 05:10:34
348,Hambantota,6.1241,81.1185,82.22,73,97,26.73,LK,2022-08-02 05:10:34
349,Saint Anthony,45.0205,-93.218,71.82,74,0,3.44,US,2022-08-02 05:10:35
350,Bolshevik,54.0065,27.5692,62.22,89,100,7.27,BY,2022-08-02 05:10:35
351,Evensk,61.95,159.2333,53.44,92,99,10.04,RU,2022-08-02 05:10:36
352,Aripuana,-9.1667,-60.6333,73.33,52,79,0.04,BR,2022-08-02 05:10:36
353,Jiangyou,31.7667,104.7167,84.52,67,58,5.75,CN,2022-08-02 05:10:36
354,Mount Gambier,-37.8333,140.7667,58.91,47,100,23.02,AU,2022-08-02 05:10:37
355,Macklin,52.3334,-109.9348,59.47,96,92,12.17,CA,2022-08-02 05:10:37
356,Ikalamavony,-21.15,46.5833,61.48,69,18,11.52,MG,2022-08-02 05:10:38
357,Maumere,-8.6199,122.2111,82.54,65,91,2.59,ID,2022-08-02 05:10:38
358,Bonthe,7.5264,-12.505,75.79,86,100,11.48,SL,2022-08-02 05:10:39
359,Yangcun,39.3639,117.0603,93.18,44,12,7.2,CN,2022-08-02 05:10:39
360,Guerrero Negro,27.9769,-114.0611,72.54,75,0,13.56,MX,2022-08-02 05:10:39
361,Tacuarembo,-31.7333,-55.9833,48.45,95,71,5.08,UY,2022-08-02 05:10:40
362,Eden,36.4885,-79.7667,77.47,85,36,4.68,US,2022-08-02 05:07:00
363,Mbigou,-1.9005,11.906,62.67,93,87,4.29,GA,2022-08-02 05:11:41
364,Kovdor,67.5662,30.4758,58.73,79,39,3.02,RU,2022-08-02 05:11:41
365,Falam,22.9167,93.6833,77.77,61,99,2.73,MM,2022-08-02 05:11:42
366,Pinega,64.7001,43.3936,63.77,69,8,8.12,RU,2022-08-02 05:11:42
367,Zhangye,38.9342,100.4517,65.23,74,100,1.81,CN,2022-08-02 05:11:43
368,Northam,51.0333,-4.2167,66.38,97,100,17.13,GB,2022-08-02 05:11:43
369,Tocopilla,-22.092,-70.1979,59.09,76,22,5.23,CL,2022-08-02 05:11:44
370,Nicoya,10.1483,-85.452,74.73,91,100,1.48,CR,2022-08-02 05:11:44
371,Mutis,6.2262,-77.4044,77.14,90,100,3.6,CO,2022-08-02 05:11:45
372,Trat,12.5,102.5,78.89,91,100,3.31,TH,2022-08-02 05:10:37
373,Karacabey,40.2152,28.4038,75.34,51,0,2.13,TR,2022-08-02 05:11:45
374,Byron Bay,-28.65,153.6167,67.95,60,12,8.5,AU,2022-08-02 05:11:46
375,Maniitsoq,65.4167,-52.9,44.98,85,100,9.62,GL,2022-08-02 05:11:46
376,Praia,14.9215,-23.5087,76.78,82,17,6.55,CV,2022-08-02 05:08:59
377,Arua,3.0201,30.9111,61.43,96,100,2.66,UG,2022-08-02 05:11:47
378,Kingaroy,-26.5333,151.8333,69.85,42,44,0.51,AU,2022-08-02 05:11:47
379,Tateyama,34.9833,139.8667,83.93,82,100,16.53,JP,2022-08-02 05:11:47
380,Santa Cruz De La Palma,28.6835,-17.7642,76.14,83,0,17.27,ES,2022-08-02 05:11:48
381,Sadri,25.1833,73.4333,85.66,70,40,10.89,IN,2022-08-02 05:11:48
382,Pacific Grove,36.6177,-121.9166,69.55,84,0,3.44,US,2022-08-02 05:08:27
383,Gorontalo,0.5412,123.0595,85.64,70,79,4.43,ID,2022-08-02 05:11:49
384,Taltal,-25.4,-70.4833,55.45,83,8,0.49,CL,2022-08-02 05:10:20
385,Saqqez,36.2499,46.2735,86.88,14,0,2.64,IR,2022-08-02 05:11:49
386,Okhotsk,59.3833,143.3,62.67,77,78,4.47,RU,2022-08-02 05:11:50
387,Uyuni,-20.4597,-66.825,39.06,18,0,7.9,BO,2022-08-02 05:11:50
388,Santa Rosalia,27.3167,-112.2833,86.77,44,2,9.62,MX,2022-08-02 05:11:51
389,Eyl,7.9803,49.8164,80.94,55,0,23.69,SO,2022-08-02 05:11:51
390,Bilibino,68.0546,166.4372,70.65,34,73,18.39,RU,2022-08-02 05:11:51
391,Ubrique,36.6778,-5.446,75.87,59,0,4.45,ES,2022-08-02 05:11:52
392,Mujiayingzi,42.1167,118.7833,92.66,34,7,9.28,CN,2022-08-02 05:11:52
393,Conde,-7.2597,-34.9075,72.86,88,100,11.5,BR,2022-08-02 05:11:53
394,Kloulklubed,7.0419,134.2556,82.9,76,96,10.63,PW,2022-08-02 05:11:53
395,Puebloviejo,10.9938,-74.2844,77.49,79,100,4.07,CO,2022-08-02 05:11:53
396,Puerto Maldonado,-12.6,-69.1833,71.73,86,47,1.3,PE,2022-08-02 05:09:09
397,Tezu,27.9167,96.1667,79.02,93,100,0.81,IN,2022-08-02 05:11:54
398,Newport,51.5877,-2.9984,67.68,89,100,16.89,GB,2022-08-02 05:11:55
399,Ancud,-41.8697,-73.8203,42.22,86,11,3.74,CL,2022-08-02 05:11:55
400,Pont-A-Mousson,48.9079,6.0589,61.66,88,0,0.0,FR,2022-08-02 05:11:56
401,Great Falls,47.5002,-111.3008,82.85,28,0,16.11,US,2022-08-02 05:11:56
402,Vestmannaeyjar,63.4427,-20.2734,46.17,76,23,14.72,IS,2022-08-02 05:11:56
403,Saint-Joseph,-21.3667,55.6167,71.98,65,0,3.6,RE,2022-08-02 05:11:57
404,Limon,10.0,-83.0333,77.05,85,84,5.79,CR,2022-08-02 05:11:57
405,Calabozo,8.9242,-67.4293,71.92,96,67,3.4,VE,2022-08-02 05:11:58
406,Kerouane,9.2667,-9.0167,68.9,98,92,4.23,GN,2022-08-02 05:11:58
407,Kagoro,9.6,8.3833,66.61,98,100,2.57,NG,2022-08-02 05:11:58
408,Labuhan,-6.8844,112.2051,87.4,61,79,10.69,ID,2022-08-02 05:11:59
409,Tucumcari,35.1717,-103.725,76.84,57,40,6.91,US,2022-08-02 05:12:59
410,Eureka,40.8021,-124.1637,61.93,84,73,3.42,US,2022-08-02 05:13:00
411,Mvangue,2.9667,11.5167,65.3,93,100,2.19,CM,2022-08-02 05:11:21
412,Hearst,49.6835,-83.6665,46.98,99,79,4.25,CA,2022-08-02 05:13:00
413,Ladyzhyn,48.685,29.2368,64.98,92,99,8.25,UA,2022-08-02 05:13:01
414,Anadyr,64.75,177.4833,68.5,45,0,4.47,RU,2022-08-02 05:13:01
415,Dawlatabad,36.4141,64.9053,89.13,22,9,8.21,AF,2022-08-02 05:13:02
416,Marystown,47.1666,-55.1483,63.86,100,100,3.42,CA,2022-08-02 05:13:02
417,Constitucion,-35.3333,-72.4167,47.55,81,26,6.76,CL,2022-08-02 05:12:19
418,Lovozero,68.005,35.0117,59.61,79,45,3.18,RU,2022-08-02 05:13:03
419,Lavrentiya,65.5833,-171.0,50.81,73,48,5.59,RU,2022-08-02 05:13:03
420,Sistranda,63.7256,8.834,49.96,72,84,6.64,NO,2022-08-02 05:13:03
421,Aviles,43.5547,-5.9248,69.93,85,75,7.0,ES,2022-08-02 05:11:27
422,Beisfjord,68.3751,17.5988,56.05,98,100,5.7,NO,2022-08-02 05:13:04
423,Meulaboh,4.1363,96.1285,78.82,88,100,11.92,ID,2022-08-02 05:13:04
424,Oktyabrskoye,43.0645,44.7417,71.74,64,26,2.24,RU,2022-08-02 05:13:05
425,Filiatra,37.15,21.5833,80.69,63,0,2.37,GR,2022-08-02 05:13:05
426,Kiama,-34.6833,150.8667,70.38,50,0,8.01,AU,2022-08-02 05:10:02
427,Henties Bay,-22.116,14.2845,51.28,74,0,5.48,NA,2022-08-02 05:13:06
428,Comodoro Rivadavia,-45.8667,-67.5,42.66,52,0,5.75,AR,2022-08-02 05:13:06
429,Jamame,0.0722,42.7506,77.47,74,17,13.65,SO,2022-08-02 05:13:07
430,Asheville,35.6009,-82.554,69.78,91,0,3.44,US,2022-08-02 05:08:47
431,Bam,29.106,58.357,95.45,16,1,18.03,IR,2022-08-02 05:13:08
432,Husavik,66.0449,-17.3389,43.43,94,100,7.16,IS,2022-08-02 05:13:08
433,Cantaura,9.3057,-64.3584,74.62,87,86,9.75,VE,2022-08-02 05:13:08
434,Burhar,23.2167,81.5333,87.49,59,100,3.42,IN,2022-08-02 05:13:09
435,Lakselv,70.0513,24.9718,60.62,72,0,3.44,NO,2022-08-02 05:13:09
436,Faanui,-16.4833,-151.75,78.08,73,2,22.37,PF,2022-08-02 05:13:10
437,Yershov,51.3513,48.2766,71.71,64,77,11.65,RU,2022-08-02 05:13:10
438,Selje,62.0459,5.351,57.61,73,98,6.98,NO,2022-08-02 05:13:11
439,Saint-Pierre,-21.3393,55.4781,74.91,52,0,4.61,RE,2022-08-02 05:13:11
440,Ust-Barguzin,53.45,108.9833,68.92,67,95,10.27,RU,2022-08-02 05:13:12
441,Ambalavao,-21.8333,46.9333,58.12,79,89,7.56,MG,2022-08-02 05:13:12
442,Santa Fe,-31.6333,-60.7,57.99,80,100,3.0,AR,2022-08-02 05:13:13
443,Ushtobe,45.2514,77.9838,85.41,26,59,5.44,KZ,2022-08-02 05:13:13
444,Sindor,62.8629,51.8905,67.1,74,1,2.24,RU,2022-08-02 05:13:13
445,Salisbury,51.0693,-1.7957,65.8,91,75,6.91,GB,2022-08-02 05:13:14
446,Belfast,54.5833,-5.9333,66.02,88,75,16.11,GB,2022-08-02 05:13:14
447,Pasinler,39.9803,41.6764,65.39,47,0,2.28,TR,2022-08-02 05:13:15
448,Waingapu,-9.6567,120.2641,85.17,62,93,15.08,ID,2022-08-02 05:13:15
449,Broken Hill,-31.95,141.4333,63.03,24,100,23.89,AU,2022-08-02 05:13:16
450,Anchorage,61.2181,-149.9003,59.38,91,100,11.5,US,2022-08-02 05:11:20
451,Leshukonskoye,64.8989,45.7622,62.22,76,14,7.34,RU,2022-08-02 05:13:16
452,Hobyo,5.3505,48.5268,78.15,73,6,21.79,SO,2022-08-02 05:13:17
453,Waddan,29.1614,16.139,76.93,69,0,3.67,LY,2022-08-02 05:13:17
454,Bima,-8.4667,118.7167,92.62,47,81,1.63,ID,2022-08-02 05:14:18
455,Goderich,43.7501,-81.7165,68.92,90,47,15.21,CA,2022-08-02 05:14:18
456,Richards Bay,-28.783,32.0377,58.64,83,40,8.05,ZA,2022-08-02 05:14:19
457,Maraba,-5.3686,-49.1178,78.98,94,0,4.61,BR,2022-08-02 05:14:19
458,Kaeo,-35.1,173.7833,58.32,79,85,6.49,NZ,2022-08-02 05:14:20
459,Cap Malheureux,-19.9842,57.6142,73.47,70,2,4.0,MU,2022-08-02 05:14:20
460,Aklavik,68.2191,-135.0107,61.59,59,100,9.35,CA,2022-08-02 05:14:21
461,General Pico,-35.6566,-63.7568,52.27,64,100,7.61,AR,2022-08-02 05:14:22
462,San Blas,21.5167,-105.2667,79.07,89,36,2.64,MX,2022-08-02 05:14:22
463,Mizan Teferi,6.9833,35.5833,59.79,100,100,0.92,ET,2022-08-02 05:14:22
464,Wilmington Island,32.0036,-80.9737,84.18,67,0,3.44,US,2022-08-02 05:14:23
465,Viedma,-40.8135,-62.9967,43.88,87,48,4.9,AR,2022-08-02 05:14:23
466,Bara,10.3744,10.7288,71.1,95,100,8.77,NG,2022-08-02 05:14:24
467,Prince Rupert,54.3161,-130.3201,57.29,88,75,2.3,CA,2022-08-02 05:12:01
468,Caravelas,-17.7125,-39.2481,69.15,87,5,4.72,BR,2022-08-02 05:14:25
469,Bahce,37.1972,36.5766,78.04,70,36,3.47,TR,2022-08-02 05:14:25
470,Hudson Bay,52.85,-102.3842,54.73,81,60,3.6,CA,2022-08-02 05:14:26
471,Floresti,47.8933,28.3014,66.18,86,98,13.44,MD,2022-08-02 05:14:26
472,Dunedin,-45.8742,170.5036,53.76,54,48,11.21,NZ,2022-08-02 05:14:27
473,Dalvik,65.9702,-18.5286,46.33,96,100,10.76,IS,2022-08-02 05:14:27
474,Nagapattinam,10.7667,79.8333,78.17,87,100,6.13,IN,2022-08-02 05:14:27
475,Qaqortoq,60.7167,-46.0333,45.73,75,100,3.74,GL,2022-08-02 05:14:28
476,Mairang,25.5667,91.6333,71.67,78,97,1.79,IN,2022-08-02 05:14:28
477,Bowen,-20.0167,148.2333,71.62,74,39,13.82,AU,2022-08-02 05:14:29
478,Swindon,51.558,-1.7812,67.39,89,100,11.5,GB,2022-08-02 05:11:54
479,Khani,41.9563,42.9566,69.37,79,51,2.19,GE,2022-08-02 05:14:29
480,Nemuro,43.3236,145.575,58.73,94,100,16.96,JP,2022-08-02 05:14:30
481,Swidnik,51.219,22.6962,67.89,83,0,4.61,PL,2022-08-02 05:14:30
482,Awbari,26.5921,12.7805,80.73,23,0,4.0,LY,2022-08-02 05:11:37
483,Pestretsy,55.7531,49.6545,74.59,71,4,9.98,RU,2022-08-02 05:14:31
484,Lasa,46.6166,10.7002,58.37,82,97,2.77,IT,2022-08-02 05:14:31
485,Kindia,10.0569,-12.8658,68.79,99,100,1.5,GN,2022-08-02 05:14:32
486,Esperance,-33.8667,121.9,58.84,58,69,33.67,AU,2022-08-02 05:14:32
487,Panelas,-8.6636,-36.0058,64.58,88,63,4.72,BR,2022-08-02 05:14:32
488,Bundi,25.4417,75.6417,88.92,59,68,7.38,IN,2022-08-02 05:14:33
489,Shaoxing,30.011,120.5715,96.75,45,85,4.76,CN,2022-08-02 05:14:33
490,Formiga,-20.4644,-45.4264,62.76,67,17,2.51,BR,2022-08-02 05:14:34
491,Hamada,34.8833,132.0833,89.02,63,60,6.26,JP,2022-08-02 05:14:34
492,Erzin,36.9559,36.2,79.65,78,40,2.46,TR,2022-08-02 05:14:35
493,Bar Harbor,44.3876,-68.2039,67.84,94,100,0.0,US,2022-08-02 05:14:35
494,Powell River,49.8496,-124.5361,71.08,72,14,12.08,CA,2022-08-02 05:14:35
495,Bembereke,10.2283,2.6634,67.41,96,81,6.78,BJ,2022-08-02 05:14:36
496,Tadine,-21.55,167.8833,75.67,82,12,12.75,NC,2022-08-02 05:14:36
497,Cabo San Lucas,22.8909,-109.9124,84.61,78,90,9.44,MX,2022-08-02 05:14:37
498,Barkhan,29.8977,69.5256,81.72,64,1,5.44,PK,2022-08-02 05:14:37
499,Barra Do Garcas,-15.89,-52.2567,67.15,32,0,1.97,BR,2022-08-02 05:15:38
500,Vanimo,-2.6741,141.3028,86.18,65,93,9.98,PG,2022-08-02 05:15:38
501,Lalganj,25.8667,85.1833,80.55,77,100,7.0,IN,2022-08-02 05:15:38
502,Beyneu,45.3167,55.2,88.2,28,9,10.92,KZ,2022-08-02 05:15:39
503,Pundaguitan,6.3711,126.1689,81.72,78,97,16.6,PH,2022-08-02 05:15:39
504,Flinders,-34.5833,150.8552,70.18,50,0,4.0,AU,2022-08-02 05:15:40
505,Dubbo,-32.25,148.6167,62.73,34,9,5.75,AU,2022-08-02 05:15:40
506,Lafia,8.4833,8.5167,71.91,95,100,4.97,NG,2022-08-02 05:15:40
507,Banamba,13.55,-7.45,72.01,85,96,6.2,ML,2022-08-02 05:15:41
508,Diffa,13.3154,12.6113,72.72,88,66,6.96,NE,2022-08-02 05:15:41
509,Port Augusta,-32.5,137.7667,54.27,62,100,25.7,AU,2022-08-02 05:15:42
510,Kozlovka,55.8428,48.2492,68.68,65,74,6.64,RU,2022-08-02 05:15:42
511,Hellvik,59.9156,5.781,60.76,57,100,8.99,NO,2022-08-02 05:15:42
512,Tupaciguara,-18.5922,-48.705,65.66,50,0,4.54,BR,2022-08-02 05:15:43
513,Bafq,31.6128,55.4107,91.09,20,0,7.56,IR,2022-08-02 05:15:43
514,Rawah,34.4816,41.9093,98.58,18,0,3.31,IQ,2022-08-02 05:15:44
515,Shelburne,44.0787,-80.2041,66.96,97,4,12.19,CA,2022-08-02 05:15:44
516,Den Helder,52.9599,4.7593,62.58,78,20,13.0,NL,2022-08-02 05:14:54
517,Ostrovnoy,68.0531,39.5131,55.51,91,100,14.34,RU,2022-08-02 05:15:45
518,Havoysund,70.9963,24.6622,53.83,75,0,3.94,NO,2022-08-02 05:15:45
519,Turukhansk,65.8167,87.9833,63.5,42,42,13.27,RU,2022-08-02 05:15:46
520,Pietersburg,-23.9045,29.4688,50.85,87,75,5.75,ZA,2022-08-02 05:15:46
521,Staraya Kulatka,52.7167,47.6167,70.38,57,59,9.98,RU,2022-08-02 05:15:46
522,Neuquen,-38.9516,-68.0591,35.49,87,0,4.61,AR,2022-08-02 05:15:47
523,Toamasina,-18.1667,49.3833,68.99,84,86,8.48,MG,2022-08-02 05:15:47
524,Madimba,-10.4,40.3333,71.58,81,16,10.29,TZ,2022-08-02 05:15:48
525,Smithers,54.7804,-127.1743,62.92,51,0,5.75,CA,2022-08-02 05:15:48
526,Vraca,43.8422,18.3955,57.92,87,0,2.3,BA,2022-08-02 05:15:48
527,Bahia De Caraquez,-0.6,-80.4167,71.78,88,66,8.68,EC,2022-08-02 05:15:49
528,Nanyamba,-10.6833,39.8333,67.91,76,4,5.97,TZ,2022-08-02 05:15:49
529,Miles City,46.4083,-105.8406,81.57,16,0,6.91,US,2022-08-02 05:15:50
530,Male,4.1748,73.5089,82.22,77,98,18.72,MV,2022-08-02 05:11:07
531,Acurenam,1.0322,10.6488,65.93,91,82,4.61,GQ,2022-08-02 05:15:50
532,Svetlogorsk,52.6333,29.7333,67.64,70,100,3.02,BY,2022-08-02 05:15:51
533,Arman,59.7,150.1667,62.02,80,65,10.09,RU,2022-08-02 05:15:51
534,Vrangel,42.7297,133.0839,74.91,85,35,7.0,RU,2022-08-02 05:15:51
535,Havre-Saint-Pierre,50.2334,-63.5986,64.76,94,100,9.22,CA,2022-08-02 05:15:52
536,Sola,-13.8833,167.55,80.69,78,13,17.63,VU,2022-08-02 05:15:52
537,Grindavik,63.8424,-22.4338,46.87,76,75,17.27,IS,2022-08-02 05:15:53
538,Port Lincoln,-34.7333,135.8667,52.93,84,100,31.12,AU,2022-08-02 05:15:13
539,Kyra,49.5776,111.9753,81.99,47,43,7.61,RU,2022-08-02 05:15:53
540,Turinsk,58.0458,63.696,66.88,53,33,6.96,RU,2022-08-02 05:15:54
541,Nishihara,26.1842,127.7558,88.88,70,40,13.8,JP,2022-08-02 05:15:54
542,Yining,29.0361,114.5636,101.21,37,0,1.81,CN,2022-08-02 05:15:55
543,Jaen,38.0,-3.5,76.26,52,0,1.43,ES,2022-08-02 05:15:55
544,Puerto Cabezas,14.0351,-83.3888,78.78,89,96,12.41,NI,2022-08-02 05:15:55
545,Diamantino,-14.4086,-56.4461,68.9,38,19,2.62,BR,2022-08-02 05:15:56
546,Aasiaat,68.7098,-52.8699,41.05,92,98,10.09,GL,2022-08-02 05:15:56
547,Sayansk,54.1088,102.1648,60.12,99,100,5.06,RU,2022-08-02 05:15:57
548,Masterton,-40.9597,175.6575,53.89,77,81,14.76,NZ,2022-08-02 05:16:57
549,Shihezi,44.3,86.0333,89.13,24,45,3.49,CN,2022-08-02 05:16:57
550,Lebanon,36.2081,-86.2911,78.96,84,100,6.91,US,2022-08-02 05:14:46
551,Mehamn,71.0357,27.8492,58.95,88,0,0.0,NO,2022-08-02 05:16:58
552,Takoradi,4.8845,-1.7554,72.39,81,43,7.81,GH,2022-08-02 05:16:59
553,San Carlos,9.6612,-68.5827,70.99,97,79,3.38,VE,2022-08-02 05:16:59
554,Manavalakurichi,8.1333,77.3,78.96,84,100,21.14,IN,2022-08-02 05:16:59
555,Bintulu,3.1667,113.0333,93.61,62,40,3.44,MY,2022-08-02 05:17:00
556,Warrnambool,-38.3833,142.4833,58.73,53,86,19.75,AU,2022-08-02 05:17:00
557,Cortes,41.9395,-1.4396,69.85,77,0,6.98,ES,2022-08-02 05:17:01
558,Juneau,58.3019,-134.4197,59.22,98,100,8.05,US,2022-08-02 05:15:12
559,Itoman,26.1247,127.6694,89.62,70,40,13.8,JP,2022-08-02 05:17:01
560,Samarai,-10.6167,150.6667,81.27,81,21,12.17,PG,2022-08-02 05:17:02
561,Broome,42.2506,-75.833,70.81,77,0,5.75,US,2022-08-02 05:17:02
562,Buchanan,5.8808,-10.0467,74.82,83,100,10.27,LR,2022-08-02 05:17:02
563,Klyuchi,52.2667,79.1667,70.5,63,65,8.5,RU,2022-08-02 05:17:03
564,Rotterdam,51.9225,4.4792,62.89,74,97,8.05,NL,2022-08-02 05:13:20
565,Samfya,-11.3649,29.5565,57.83,66,0,8.43,ZM,2022-08-02 05:17:04
566,Kahului,20.8947,-156.47,78.82,70,40,13.8,US,2022-08-02 05:17:04
567,Gat,31.61,34.7642,79.48,100,6,5.57,IL,2022-08-02 05:17:04
